Average Time,Activation,Underlying Relationship,Observations,Dimensions,Depth
0.013652324676513672,ReLU,qdr,100,1,1
0.005480766296386719,Leaky_ReLU,qdr,100,1,1
0.0077686309814453125,ELU,qdr,100,1,1
0.007828950881958008,PReLU,qdr,100,1,1
0.017716169357299805,SELU,qdr,100,1,1
0.018178462982177734,ALReLU,qdr,100,1,1
0.010099411010742188,ReLU,qdr,100,1,3
0.009426593780517578,Leaky_ReLU,qdr,100,1,3
0.026187896728515625,ELU,qdr,100,1,3
0.01150822639465332,PReLU,qdr,100,1,3
0.02331829071044922,SELU,qdr,100,1,3
0.022701025009155273,ALReLU,qdr,100,1,3
0.037322044372558594,ReLU,qdr,100,1,10
0.047449588775634766,Leaky_ReLU,qdr,100,1,10
0.04604029655456543,ELU,qdr,100,1,10
0.03393149375915527,PReLU,qdr,100,1,10
0.04111957550048828,SELU,qdr,100,1,10
0.038396358489990234,ALReLU,qdr,100,1,10
0.16482210159301758,ReLU,qdr,100,1,30
0.07924008369445801,Leaky_ReLU,qdr,100,1,30
0.1495206356048584,ELU,qdr,100,1,30
0.14751052856445312,PReLU,qdr,100,1,30
0.13696837425231934,SELU,qdr,100,1,30
0.17994189262390137,ALReLU,qdr,100,1,30
0.007805585861206055,ReLU,exp,100,1,1
0.015670299530029297,Leaky_ReLU,exp,100,1,1
0.01864910125732422,ELU,exp,100,1,1
0.017192840576171875,PReLU,exp,100,1,1
0.014413833618164062,SELU,exp,100,1,1
0.025274038314819336,ALReLU,exp,100,1,1
0.021854639053344727,ReLU,exp,100,1,3
0.01911473274230957,Leaky_ReLU,exp,100,1,3
0.033823251724243164,ELU,exp,100,1,3
0.03667640686035156,PReLU,exp,100,1,3
0.02041912078857422,SELU,exp,100,1,3
0.037880659103393555,ALReLU,exp,100,1,3
0.027982234954833984,ReLU,exp,100,1,10
0.06634068489074707,Leaky_ReLU,exp,100,1,10
0.03170371055603027,ELU,exp,100,1,10
0.0401003360748291,PReLU,exp,100,1,10
0.0217437744140625,SELU,exp,100,1,10
0.03104543685913086,ALReLU,exp,100,1,10
0.09230184555053711,ReLU,exp,100,1,30
0.05850934982299805,Leaky_ReLU,exp,100,1,30
0.11202788352966309,ELU,exp,100,1,30
0.14455628395080566,PReLU,exp,100,1,30
0.1387326717376709,SELU,exp,100,1,30
0.08600878715515137,ALReLU,exp,100,1,30
0.007999658584594727,ReLU,lin,100,2,1
0.007283210754394531,Leaky_ReLU,lin,100,2,1
0.007999420166015625,ELU,lin,100,2,1
0.011863946914672852,PReLU,lin,100,2,1
0.012239933013916016,SELU,lin,100,2,1
0.008999824523925781,ALReLU,lin,100,2,1
0.0211942195892334,ReLU,lin,100,2,3
0.011037349700927734,Leaky_ReLU,lin,100,2,3
0.00972890853881836,ELU,lin,100,2,3
0.01606583595275879,PReLU,lin,100,2,3
0.015727996826171875,SELU,lin,100,2,3
0.03212094306945801,ALReLU,lin,100,2,3
0.022138595581054688,ReLU,lin,100,2,10
0.05356955528259277,Leaky_ReLU,lin,100,2,10
0.07116365432739258,ELU,lin,100,2,10
0.030896902084350586,PReLU,lin,100,2,10
0.04524064064025879,SELU,lin,100,2,10
0.04367208480834961,ALReLU,lin,100,2,10
0.08499312400817871,ReLU,lin,100,2,30
0.13294529914855957,Leaky_ReLU,lin,100,2,30
0.16305208206176758,ELU,lin,100,2,30
0.1112363338470459,PReLU,lin,100,2,30
0.16256237030029297,SELU,lin,100,2,30
0.23420500755310059,ALReLU,lin,100,2,30
0.01599907875061035,ReLU,sin,100,2,1
0.02072763442993164,Leaky_ReLU,sin,100,2,1
0.013701438903808594,ELU,sin,100,2,1
0.0212860107421875,PReLU,sin,100,2,1
0.016716957092285156,SELU,sin,100,2,1
0.019454479217529297,ALReLU,sin,100,2,1
0.031661272048950195,ReLU,sin,100,2,3
0.026850461959838867,Leaky_ReLU,sin,100,2,3
0.03124070167541504,ELU,sin,100,2,3
0.058046817779541016,PReLU,sin,100,2,3
0.011090755462646484,SELU,sin,100,2,3
0.015476465225219727,ALReLU,sin,100,2,3
0.06415271759033203,ReLU,sin,100,2,10
0.0645897388458252,Leaky_ReLU,sin,100,2,10
0.06459903717041016,ELU,sin,100,2,10
0.06481313705444336,PReLU,sin,100,2,10
0.06262922286987305,SELU,sin,100,2,10
0.0627591609954834,ALReLU,sin,100,2,10
0.13356971740722656,ReLU,sin,100,2,30
0.1411588191986084,Leaky_ReLU,sin,100,2,30
0.09021925926208496,ELU,sin,100,2,30
0.087158203125,PReLU,sin,100,2,30
0.14609217643737793,SELU,sin,100,2,30
0.2258901596069336,ALReLU,sin,100,2,30
0.012240409851074219,ReLU,qdr,100,2,1
0.006511211395263672,Leaky_ReLU,qdr,100,2,1
0.011472463607788086,ELU,qdr,100,2,1
0.019357681274414062,PReLU,qdr,100,2,1
0.007064342498779297,SELU,qdr,100,2,1
0.008304119110107422,ALReLU,qdr,100,2,1
0.01830601692199707,ReLU,qdr,100,2,3
0.009839773178100586,Leaky_ReLU,qdr,100,2,3
0.010667562484741211,ELU,qdr,100,2,3
0.018069982528686523,PReLU,qdr,100,2,3
0.01509547233581543,SELU,qdr,100,2,3
0.015440940856933594,ALReLU,qdr,100,2,3
0.050223588943481445,ReLU,qdr,100,2,10
0.03339505195617676,Leaky_ReLU,qdr,100,2,10
0.023047208786010742,ELU,qdr,100,2,10
0.06313753128051758,PReLU,qdr,100,2,10
0.02434706687927246,SELU,qdr,100,2,10
0.04958009719848633,ALReLU,qdr,100,2,10
0.13671183586120605,ReLU,qdr,100,2,30
0.13898658752441406,Leaky_ReLU,qdr,100,2,30
0.11699032783508301,ELU,qdr,100,2,30
0.14592862129211426,PReLU,qdr,100,2,30
0.07558035850524902,SELU,qdr,100,2,30
0.14974427223205566,ALReLU,qdr,100,2,30
0.013373613357543945,ReLU,exp,100,2,1
0.014353036880493164,Leaky_ReLU,exp,100,2,1
0.00868844985961914,ELU,exp,100,2,1
0.006395578384399414,PReLU,exp,100,2,1
0.0061435699462890625,SELU,exp,100,2,1
0.008927106857299805,ALReLU,exp,100,2,1
0.024968862533569336,ReLU,exp,100,2,3
0.009986639022827148,Leaky_ReLU,exp,100,2,3
0.010162115097045898,ELU,exp,100,2,3
0.01214289665222168,PReLU,exp,100,2,3
0.009278297424316406,SELU,exp,100,2,3
0.029048919677734375,ALReLU,exp,100,2,3
0.022513866424560547,ReLU,exp,100,2,10
0.053277015686035156,Leaky_ReLU,exp,100,2,10
0.0375208854675293,ELU,exp,100,2,10
0.04001665115356445,PReLU,exp,100,2,10
0.02278733253479004,SELU,exp,100,2,10
0.05362963676452637,ALReLU,exp,100,2,10
0.1260528564453125,ReLU,exp,100,2,30
0.07074403762817383,Leaky_ReLU,exp,100,2,30
0.15348529815673828,ELU,exp,100,2,30
0.21854448318481445,PReLU,exp,100,2,30
0.17209601402282715,SELU,exp,100,2,30
0.24506926536560059,ALReLU,exp,100,2,30
0.00800013542175293,ReLU,lin,100,5,1
0.007999897003173828,Leaky_ReLU,lin,100,5,1
0.006487369537353516,ELU,lin,100,5,1
0.009527921676635742,PReLU,lin,100,5,1
0.013200044631958008,SELU,lin,100,5,1
0.02079463005065918,ALReLU,lin,100,5,1
0.025719881057739258,ReLU,lin,100,5,3
0.019453048706054688,Leaky_ReLU,lin,100,5,3
0.015526294708251953,ELU,lin,100,5,3
0.023047685623168945,PReLU,lin,100,5,3
0.0303189754486084,SELU,lin,100,5,3
0.03200507164001465,ALReLU,lin,100,5,3
0.034735918045043945,ReLU,lin,100,5,10
0.046213388442993164,Leaky_ReLU,lin,100,5,10
0.036829471588134766,ELU,lin,100,5,10
0.055353403091430664,PReLU,lin,100,5,10
0.06110072135925293,SELU,lin,100,5,10
0.03454875946044922,ALReLU,lin,100,5,10
0.0930640697479248,ReLU,lin,100,5,30
0.06925272941589355,Leaky_ReLU,lin,100,5,30
0.1312556266784668,ELU,lin,100,5,30
0.1412816047668457,PReLU,lin,100,5,30
0.06324577331542969,SELU,lin,100,5,30
0.12144947052001953,ALReLU,lin,100,5,30
0.005520820617675781,ReLU,sin,100,5,1
0.005509138107299805,Leaky_ReLU,sin,100,5,1
0.012863397598266602,ELU,sin,100,5,1
0.016514062881469727,PReLU,sin,100,5,1
0.006548404693603516,SELU,sin,100,5,1
0.017856597900390625,ALReLU,sin,100,5,1
0.0217897891998291,ReLU,sin,100,5,3
0.019234895706176758,Leaky_ReLU,sin,100,5,3
0.022998571395874023,ELU,sin,100,5,3
0.02026534080505371,PReLU,sin,100,5,3
0.024419784545898438,SELU,sin,100,5,3
0.018420934677124023,ALReLU,sin,100,5,3
0.03045940399169922,ReLU,sin,100,5,10
0.028999805450439453,Leaky_ReLU,sin,100,5,10
0.048636674880981445,ELU,sin,100,5,10
0.07498550415039062,PReLU,sin,100,5,10
0.03749513626098633,SELU,sin,100,5,10
0.08071613311767578,ALReLU,sin,100,5,10
0.12131118774414062,ReLU,sin,100,5,30
0.09168076515197754,Leaky_ReLU,sin,100,5,30
0.16431498527526855,ELU,sin,100,5,30
0.23450636863708496,PReLU,sin,100,5,30
0.11137771606445312,SELU,sin,100,5,30
0.19029784202575684,ALReLU,sin,100,5,30
0.024654388427734375,ReLU,qdr,100,5,1
0.014214277267456055,Leaky_ReLU,qdr,100,5,1
0.019951581954956055,ELU,qdr,100,5,1
0.024156808853149414,PReLU,qdr,100,5,1
0.009949922561645508,SELU,qdr,100,5,1
0.01320648193359375,ALReLU,qdr,100,5,1
0.03510761260986328,ReLU,qdr,100,5,3
0.034606218338012695,Leaky_ReLU,qdr,100,5,3
0.02068805694580078,ELU,qdr,100,5,3
0.04390835762023926,PReLU,qdr,100,5,3
0.022882699966430664,SELU,qdr,100,5,3
0.018964529037475586,ALReLU,qdr,100,5,3
0.047026872634887695,ReLU,qdr,100,5,10
0.06439375877380371,Leaky_ReLU,qdr,100,5,10
0.06335115432739258,ELU,qdr,100,5,10
0.06348562240600586,PReLU,qdr,100,5,10
0.05446934700012207,SELU,qdr,100,5,10
0.10738444328308105,ALReLU,qdr,100,5,10
0.09955835342407227,ReLU,qdr,100,5,30
0.10034441947937012,Leaky_ReLU,qdr,100,5,30
0.18867921829223633,ELU,qdr,100,5,30
0.1463937759399414,PReLU,qdr,100,5,30
0.06363773345947266,SELU,qdr,100,5,30
0.1148843765258789,ALReLU,qdr,100,5,30
0.007658720016479492,ReLU,exp,100,5,1
0.006896018981933594,Leaky_ReLU,exp,100,5,1
0.005597591400146484,ELU,exp,100,5,1
0.006609439849853516,PReLU,exp,100,5,1
0.013425827026367188,SELU,exp,100,5,1
0.007714271545410156,ALReLU,exp,100,5,1
0.010967016220092773,ReLU,exp,100,5,3
0.01342153549194336,Leaky_ReLU,exp,100,5,3
0.015568256378173828,ELU,exp,100,5,3
0.011950254440307617,PReLU,exp,100,5,3
0.010476112365722656,SELU,exp,100,5,3
0.02947831153869629,ALReLU,exp,100,5,3
0.04767632484436035,ReLU,exp,100,5,10
0.022923707962036133,Leaky_ReLU,exp,100,5,10
0.02284693717956543,ELU,exp,100,5,10
0.05587029457092285,PReLU,exp,100,5,10
0.02314019203186035,SELU,exp,100,5,10
0.06624555587768555,ALReLU,exp,100,5,10
0.06143975257873535,ReLU,exp,100,5,30
0.15296697616577148,Leaky_ReLU,exp,100,5,30
0.08792591094970703,ELU,exp,100,5,30
0.17284893989562988,PReLU,exp,100,5,30
0.07051682472229004,SELU,exp,100,5,30
0.09226441383361816,ALReLU,exp,100,5,30
0.008709430694580078,ReLU,lin,500,1,1
0.008091449737548828,Leaky_ReLU,lin,500,1,1
0.0075724124908447266,ELU,lin,500,1,1
0.009406328201293945,PReLU,lin,500,1,1
0.006860971450805664,SELU,lin,500,1,1
0.009712934494018555,ALReLU,lin,500,1,1
0.013539791107177734,ReLU,lin,500,1,3
0.01416778564453125,Leaky_ReLU,lin,500,1,3
0.011194944381713867,ELU,lin,500,1,3
0.01324915885925293,PReLU,lin,500,1,3
0.013112306594848633,SELU,lin,500,1,3
0.0184783935546875,ALReLU,lin,500,1,3
0.030195236206054688,ReLU,lin,500,1,10
0.03162789344787598,Leaky_ReLU,lin,500,1,10
0.03820657730102539,ELU,lin,500,1,10
0.04373359680175781,PReLU,lin,500,1,10
0.048201799392700195,SELU,lin,500,1,10
0.07810258865356445,ALReLU,lin,500,1,10
0.0866999626159668,ReLU,lin,500,1,30
0.19073772430419922,Leaky_ReLU,lin,500,1,30
0.11894536018371582,ELU,lin,500,1,30
0.15062761306762695,PReLU,lin,500,1,30
0.17861247062683105,SELU,lin,500,1,30
0.14126276969909668,ALReLU,lin,500,1,30
0.006609916687011719,ReLU,sin,500,1,1
0.0066680908203125,Leaky_ReLU,sin,500,1,1
0.007670164108276367,ELU,sin,500,1,1
0.014601469039916992,PReLU,sin,500,1,1
0.021858930587768555,SELU,sin,500,1,1
0.027280092239379883,ALReLU,sin,500,1,1
0.01438450813293457,ReLU,sin,500,1,3
0.02549266815185547,Leaky_ReLU,sin,500,1,3
0.014037609100341797,ELU,sin,500,1,3
0.01662445068359375,PReLU,sin,500,1,3
0.01317906379699707,SELU,sin,500,1,3
0.01646256446838379,ALReLU,sin,500,1,3
0.047470808029174805,ReLU,sin,500,1,10
0.03009653091430664,Leaky_ReLU,sin,500,1,10
0.06797957420349121,ELU,sin,500,1,10
0.04460573196411133,PReLU,sin,500,1,10
0.03203177452087402,SELU,sin,500,1,10
0.04421639442443848,ALReLU,sin,500,1,10
0.12150382995605469,ReLU,sin,500,1,30
0.08838176727294922,Leaky_ReLU,sin,500,1,30
0.08137631416320801,ELU,sin,500,1,30
0.11485791206359863,PReLU,sin,500,1,30
0.08970022201538086,SELU,sin,500,1,30
0.17203283309936523,ALReLU,sin,500,1,30
0.016000032424926758,ReLU,qdr,500,1,1
0.019134044647216797,Leaky_ReLU,qdr,500,1,1
0.007465839385986328,ELU,qdr,500,1,1
0.022649526596069336,PReLU,qdr,500,1,1
0.008059978485107422,SELU,qdr,500,1,1
0.009842157363891602,ALReLU,qdr,500,1,1
0.013353824615478516,ReLU,qdr,500,1,3
0.011665821075439453,Leaky_ReLU,qdr,500,1,3
0.017418384552001953,ELU,qdr,500,1,3
0.024331092834472656,PReLU,qdr,500,1,3
0.015639066696166992,SELU,qdr,500,1,3
0.04743480682373047,ALReLU,qdr,500,1,3
0.0287933349609375,ReLU,qdr,500,1,10
0.03218889236450195,Leaky_ReLU,qdr,500,1,10
0.038504600524902344,ELU,qdr,500,1,10
0.04030489921569824,PReLU,qdr,500,1,10
0.03661322593688965,SELU,qdr,500,1,10
0.09875369071960449,ALReLU,qdr,500,1,10
0.08849644660949707,ReLU,qdr,500,1,30
0.09056997299194336,Leaky_ReLU,qdr,500,1,30
0.08165931701660156,ELU,qdr,500,1,30
0.1091299057006836,PReLU,qdr,500,1,30
0.10560822486877441,SELU,qdr,500,1,30
0.27138423919677734,ALReLU,qdr,500,1,30
0.016084671020507812,ReLU,exp,500,1,1
0.011730432510375977,Leaky_ReLU,exp,500,1,1
0.008565187454223633,ELU,exp,500,1,1
0.011048555374145508,PReLU,exp,500,1,1
0.010526657104492188,SELU,exp,500,1,1
0.009855270385742188,ALReLU,exp,500,1,1
0.01768660545349121,ReLU,exp,500,1,3
0.010050535202026367,Leaky_ReLU,exp,500,1,3
0.021622896194458008,ELU,exp,500,1,3
0.03636455535888672,PReLU,exp,500,1,3
0.03314399719238281,SELU,exp,500,1,3
0.02687835693359375,ALReLU,exp,500,1,3
0.08671832084655762,ReLU,exp,500,1,10
0.06971454620361328,Leaky_ReLU,exp,500,1,10
0.03515195846557617,ELU,exp,500,1,10
0.0935664176940918,PReLU,exp,500,1,10
0.07243537902832031,SELU,exp,500,1,10
0.06426644325256348,ALReLU,exp,500,1,10
0.08328676223754883,ReLU,exp,500,1,30
0.10585641860961914,Leaky_ReLU,exp,500,1,30
0.17978763580322266,ELU,exp,500,1,30
0.2666640281677246,PReLU,exp,500,1,30
0.08533501625061035,SELU,exp,500,1,30
0.18470454216003418,ALReLU,exp,500,1,30
0.010010957717895508,ReLU,lin,500,2,1
0.00899958610534668,Leaky_ReLU,lin,500,2,1
0.009222745895385742,ELU,lin,500,2,1
0.011424064636230469,PReLU,lin,500,2,1
0.011001110076904297,SELU,lin,500,2,1
0.012727737426757812,ALReLU,lin,500,2,1
0.017389535903930664,ReLU,lin,500,2,3
0.01509547233581543,Leaky_ReLU,lin,500,2,3
0.01601409912109375,ELU,lin,500,2,3
0.03669595718383789,PReLU,lin,500,2,3
0.014384984970092773,SELU,lin,500,2,3
0.017831087112426758,ALReLU,lin,500,2,3
0.03217577934265137,ReLU,lin,500,2,10
0.0657358169555664,Leaky_ReLU,lin,500,2,10
0.033035993576049805,ELU,lin,500,2,10
0.08922982215881348,PReLU,lin,500,2,10
0.0852353572845459,SELU,lin,500,2,10
0.06742978096008301,ALReLU,lin,500,2,10
0.0978693962097168,ReLU,lin,500,2,30
0.19604277610778809,Leaky_ReLU,lin,500,2,30
0.1354384422302246,ELU,lin,500,2,30
0.17481732368469238,PReLU,lin,500,2,30
0.16470551490783691,SELU,lin,500,2,30
0.22620820999145508,ALReLU,lin,500,2,30
0.0285642147064209,ReLU,sin,500,2,1
0.014985322952270508,Leaky_ReLU,sin,500,2,1
0.01612234115600586,ELU,sin,500,2,1
0.013157844543457031,PReLU,sin,500,2,1
0.022637367248535156,SELU,sin,500,2,1
0.03287053108215332,ALReLU,sin,500,2,1
0.025046348571777344,ReLU,sin,500,2,3
0.036196231842041016,Leaky_ReLU,sin,500,2,3
0.024781465530395508,ELU,sin,500,2,3
0.018893003463745117,PReLU,sin,500,2,3
0.019477128982543945,SELU,sin,500,2,3
0.01945972442626953,ALReLU,sin,500,2,3
0.06348323822021484,ReLU,sin,500,2,10
0.03863382339477539,Leaky_ReLU,sin,500,2,10
0.03527379035949707,ELU,sin,500,2,10
0.051651954650878906,PReLU,sin,500,2,10
0.06431937217712402,SELU,sin,500,2,10
0.08188533782958984,ALReLU,sin,500,2,10
0.10373163223266602,ReLU,sin,500,2,30
0.13416337966918945,Leaky_ReLU,sin,500,2,30
0.1921093463897705,ELU,sin,500,2,30
0.19338440895080566,PReLU,sin,500,2,30
0.09934425354003906,SELU,sin,500,2,30
0.1263871192932129,ALReLU,sin,500,2,30
0.009467363357543945,ReLU,qdr,500,2,1
0.015292644500732422,Leaky_ReLU,qdr,500,2,1
0.01142430305480957,ELU,qdr,500,2,1
0.011925458908081055,PReLU,qdr,500,2,1
0.01069498062133789,SELU,qdr,500,2,1
0.01100015640258789,ALReLU,qdr,500,2,1
0.016122817993164062,ReLU,qdr,500,2,3
0.0191037654876709,Leaky_ReLU,qdr,500,2,3
0.018211841583251953,ELU,qdr,500,2,3
0.020443201065063477,PReLU,qdr,500,2,3
0.015723228454589844,SELU,qdr,500,2,3
0.021956443786621094,ALReLU,qdr,500,2,3
0.05412721633911133,ReLU,qdr,500,2,10
0.05442547798156738,Leaky_ReLU,qdr,500,2,10
0.056674957275390625,ELU,qdr,500,2,10
0.0408625602722168,PReLU,qdr,500,2,10
0.0506892204284668,SELU,qdr,500,2,10
0.06682491302490234,ALReLU,qdr,500,2,10
0.10963630676269531,ReLU,qdr,500,2,30
0.07935237884521484,Leaky_ReLU,qdr,500,2,30
0.1398780345916748,ELU,qdr,500,2,30
0.14022088050842285,PReLU,qdr,500,2,30
0.17077946662902832,SELU,qdr,500,2,30
0.30631589889526367,ALReLU,qdr,500,2,30
0.02480483055114746,ReLU,exp,500,2,1
0.029200077056884766,Leaky_ReLU,exp,500,2,1
0.02519965171813965,ELU,exp,500,2,1
0.0279538631439209,PReLU,exp,500,2,1
0.01620316505432129,SELU,exp,500,2,1
0.02255082130432129,ALReLU,exp,500,2,1
0.016041994094848633,ReLU,exp,500,2,3
0.022829055786132812,Leaky_ReLU,exp,500,2,3
0.018642425537109375,ELU,exp,500,2,3
0.04253220558166504,PReLU,exp,500,2,3
0.015956401824951172,SELU,exp,500,2,3
0.028882503509521484,ALReLU,exp,500,2,3
0.04142475128173828,ReLU,exp,500,2,10
0.03735232353210449,Leaky_ReLU,exp,500,2,10
0.03681659698486328,ELU,exp,500,2,10
0.07830166816711426,PReLU,exp,500,2,10
0.04114794731140137,SELU,exp,500,2,10
0.04735755920410156,ALReLU,exp,500,2,10
0.08024072647094727,ReLU,exp,500,2,30
0.10587191581726074,Leaky_ReLU,exp,500,2,30
0.16638875007629395,ELU,exp,500,2,30
0.14425969123840332,PReLU,exp,500,2,30
0.09042215347290039,SELU,exp,500,2,30
0.14235734939575195,ALReLU,exp,500,2,30
0.025001049041748047,ReLU,lin,500,5,1
0.024204254150390625,Leaky_ReLU,lin,500,5,1
0.01334238052368164,ELU,lin,500,5,1
0.013126134872436523,PReLU,lin,500,5,1
0.010030508041381836,SELU,lin,500,5,1
0.012237787246704102,ALReLU,lin,500,5,1
0.015455961227416992,ReLU,lin,500,5,3
0.016993045806884766,Leaky_ReLU,lin,500,5,3
0.01625204086303711,ELU,lin,500,5,3
0.01803731918334961,PReLU,lin,500,5,3
0.027779102325439453,SELU,lin,500,5,3
0.021227359771728516,ALReLU,lin,500,5,3
0.06077766418457031,ReLU,lin,500,5,10
0.030576467514038086,Leaky_ReLU,lin,500,5,10
0.03389763832092285,ELU,lin,500,5,10
0.0466916561126709,PReLU,lin,500,5,10
0.04909849166870117,SELU,lin,500,5,10
0.061868906021118164,ALReLU,lin,500,5,10
0.08713054656982422,ReLU,lin,500,5,30
0.09062719345092773,Leaky_ReLU,lin,500,5,30
0.18220114707946777,ELU,lin,500,5,30
0.11470794677734375,PReLU,lin,500,5,30
0.0841982364654541,SELU,lin,500,5,30
0.21862220764160156,ALReLU,lin,500,5,30
0.023554563522338867,ReLU,sin,500,5,1
0.025226116180419922,Leaky_ReLU,sin,500,5,1
0.01316380500793457,ELU,sin,500,5,1
0.02974081039428711,PReLU,sin,500,5,1
0.013509988784790039,SELU,sin,500,5,1
0.021824121475219727,ALReLU,sin,500,5,1
0.017865657806396484,ReLU,sin,500,5,3
0.028272390365600586,Leaky_ReLU,sin,500,5,3
0.018065690994262695,ELU,sin,500,5,3
0.018621444702148438,PReLU,sin,500,5,3
0.03451108932495117,SELU,sin,500,5,3
0.024451494216918945,ALReLU,sin,500,5,3
0.0830080509185791,ReLU,sin,500,5,10
0.08403491973876953,Leaky_ReLU,sin,500,5,10
0.06147480010986328,ELU,sin,500,5,10
0.0913238525390625,PReLU,sin,500,5,10
0.03216242790222168,SELU,sin,500,5,10
0.053629159927368164,ALReLU,sin,500,5,10
0.08149552345275879,ReLU,sin,500,5,30
0.08956027030944824,Leaky_ReLU,sin,500,5,30
0.14081597328186035,ELU,sin,500,5,30
0.1255340576171875,PReLU,sin,500,5,30
0.08919954299926758,SELU,sin,500,5,30
0.1373896598815918,ALReLU,sin,500,5,30
0.010956287384033203,ReLU,qdr,500,5,1
0.010000467300415039,Leaky_ReLU,qdr,500,5,1
0.013281822204589844,ELU,qdr,500,5,1
0.012001514434814453,PReLU,qdr,500,5,1
0.012445449829101562,SELU,qdr,500,5,1
0.01315164566040039,ALReLU,qdr,500,5,1
0.01856374740600586,ReLU,qdr,500,5,3
0.015133857727050781,Leaky_ReLU,qdr,500,5,3
0.015776634216308594,ELU,qdr,500,5,3
0.029491662979125977,PReLU,qdr,500,5,3
0.018596887588500977,SELU,qdr,500,5,3
0.021582365036010742,ALReLU,qdr,500,5,3
0.03670811653137207,ReLU,qdr,500,5,10
0.06231999397277832,Leaky_ReLU,qdr,500,5,10
0.03547787666320801,ELU,qdr,500,5,10
0.0432436466217041,PReLU,qdr,500,5,10
0.04104876518249512,SELU,qdr,500,5,10
0.04908561706542969,ALReLU,qdr,500,5,10
0.1541905403137207,ReLU,qdr,500,5,30
0.12005472183227539,Leaky_ReLU,qdr,500,5,30
0.11565661430358887,ELU,qdr,500,5,30
0.14237761497497559,PReLU,qdr,500,5,30
0.1440718173980713,SELU,qdr,500,5,30
0.29859495162963867,ALReLU,qdr,500,5,30
0.013536214828491211,ReLU,exp,500,5,1
0.016053438186645508,Leaky_ReLU,exp,500,5,1
0.026555538177490234,ELU,exp,500,5,1
0.027315378189086914,PReLU,exp,500,5,1
0.015880584716796875,SELU,exp,500,5,1
0.011661529541015625,ALReLU,exp,500,5,1
0.01576066017150879,ReLU,exp,500,5,3
0.015776634216308594,Leaky_ReLU,exp,500,5,3
0.017523527145385742,ELU,exp,500,5,3
0.018503189086914062,PReLU,exp,500,5,3
0.036518096923828125,SELU,exp,500,5,3
0.019875288009643555,ALReLU,exp,500,5,3
0.07866621017456055,ReLU,exp,500,5,10
0.031838178634643555,Leaky_ReLU,exp,500,5,10
0.03809404373168945,ELU,exp,500,5,10
0.03896141052246094,PReLU,exp,500,5,10
0.04192662239074707,SELU,exp,500,5,10
0.084136962890625,ALReLU,exp,500,5,10
0.1522355079650879,ReLU,exp,500,5,30
0.08519124984741211,Leaky_ReLU,exp,500,5,30
0.07886838912963867,ELU,exp,500,5,30
0.13136577606201172,PReLU,exp,500,5,30
0.08754444122314453,SELU,exp,500,5,30
0.13581061363220215,ALReLU,exp,500,5,30
